site_id,sheet,collected,counted,completed,elapsed_s,method,outcome,note
geoportal-statistics-gov-uk-search,영국완료,346,346,True,980.9,count_crawl,ok,stealth_ok=361 stealth_fail=0 fallback=0
gi-re-kr-home,한국완료,452,398,False,1205.5,count_crawl,site_timeout,external_timeout_kill:lower_bound
gichd-org-publications-resourc,Switzerland Research Centers,266,245,False,1205.5,count_crawl,site_timeout,external_timeout_kill:lower_bound
gov-uk-search,영국완료,862,0,True,2.8,count_crawl,zero_parsed,stealth_ok=1 stealth_fail=0 fallback=0
gnews-gg-go-kr-briefing,한국완료,500,432,False,1205.5,count_crawl,site_timeout,external_timeout_kill:lower_bound
gnewsonline-it-category,Italy Ministries,343,287,False,1205.5,count_crawl,site_timeout,external_timeout_kill:lower_bound
gov-ie-en,Ireland Ministries,780,12,False,1205.6,count_crawl,site_timeout,external_timeout_kill:lower_bound
gov-scot-publications,영국완료,1024,630,False,1205.6,count_crawl,site_timeout,external_timeout_kill:lower_bound
gov-scot-statistics-and-resea,영국완료,353,97,False,1205.6,count_crawl,site_timeout,external_timeout_kill:lower_bound
gov-wales-publications,영국완료,155,192,False,1205.6,count_crawl,site_timeout,external_timeout_kill:lower_bound
hal-science-afd,French Public Institutions,59,0,True,5.7,count_crawl,fetch_fail,stealth_ok=1 stealth_fail=0 fallback=0
graduateinstitute-ch-library,Switzerland Research Centers,398,0,False,1205.6,count_crawl,site_timeout,external_timeout_kill:lower_bound
gri-re-kr-web,한국완료,516,479,False,1205.5,count_crawl,site_timeout,external_timeout_kill:lower_bound
hal-science-ign-ensg,French Public Institutions,3288,3360,True,511.9,count_crawl,ok,caps_neutralized:_MAX_PAGES=200->10000000 | stealth_ok=125 stealth_fail=0 fallback=0
harcresearch-org-research,American Research Institutes,41,41,True,86.9,count_crawl,ok,stealth_ok=35 stealth_fail=0 fallback=0
hautconseilclimat-fr-ressources-pedagogiq,French Public Institutions,234,234,True,1.6,count_crawl,ok,stealth_ok=1 stealth_fail=0 fallback=0
hcsp-fr-explorecgi,French Public Institutions,37,32,True,105.6,count_crawl,ok,stealth_ok=33 stealth_fail=0 fallback=0
hatvp-fr-actualites-et-public,French Public Institutions,57,57,True,127.2,count_crawl,ok,stealth_ok=70 stealth_fail=0 fallback=0
gsi-ie-en-ie,Irish Research Centers,113,0,False,1205.6,count_crawl,fetch_fail,external_timeout_kill:lower_bound
harcresearch-org-news,American Research Institutes,240,240,True,616.9,count_crawl,ok,stealth_ok=241 stealth_fail=0 fallback=0
gwangju-go-kr-boardlistdo,한국완료,500,329,False,1205.6,count_crawl,site_timeout,external_timeout_kill:lower_bound
health-ni-gov-uk-publications,영국완료,503,20,True,52.8,count_crawl,ok,caps_neutralized:_MAX_PAGES=200->10000000 | stealth_ok=22 stealth_fail=0 fallback=0
hec-edu-en,French Public Universities,16,10,True,42.2,count_crawl,ok,stealth_ok=11 stealth_fail=0 fallback=0
hec-hal-science-search,French Public Universities,313,0,True,4.4,count_crawl,fetch_fail,stealth_ok=1 stealth_fail=0 fallback=0
health-ni-gov-uk-news,영국완료,137,100,True,258.5,count_crawl,ok,stealth_ok=102 stealth_fail=0 fallback=0
gyeongnam-go-kr-board,한국완료,190,352,False,1205.6,count_crawl,site_timeout,external_timeout_kill:lower_bound
home-cern-news,Switzerland Research Centers,809,10,True,22.4,count_crawl,ok,caps_neutralized:_MAX_PAGES=200->10000000 | stealth_ok=2 stealth_fail=0 fallback=0
home-treasury-gov-about,USA Executive Departments,12,12,True,72.5,count_crawl,ok,stealth_ok=1 stealth_fail=0 fallback=0
homeaffairs-gov-au-sitesearch,호주완료,1308,0,True,4.8,count_crawl,fetch_fail,stealth_ok=3 stealth_fail=0 fallback=0
hi-no-en,Norway Research Centers,119,119,True,760.6,count_crawl,ok,stealth_ok=167 stealth_fail=0 fallback=0
hrb-ie-publications,Irish Research Centers,187,187,True,649.4,count_crawl,ok,stealth_ok=207 stealth_fail=0 fallback=0
hea-ie-resources,Irish Research Centers,221,0,False,1205.5,count_crawl,fetch_fail,external_timeout_kill:lower_bound
helios-eie-gr-helios,Greece Research Centers,500,426,False,1215.4,count_crawl,site_timeout,external_timeout_kill:lower_bound
hfml-felix-nl-en,Dutch Research Centers,62,0,False,1214.4,count_crawl,fetch_fail,external_timeout_kill:lower_bound
hhs-gov-guidance,USA Executive Departments,267,41,False,1210.4,count_crawl,site_timeout,external_timeout_kill:lower_bound
icn-artem-com-en,French Public Universities,6,21,True,109.9,count_crawl,ok,stealth_ok=23 stealth_fail=0 fallback=0
icp-fr-a-propos-de-licp,French Public Institutions,99,0,True,177.2,count_crawl,zero_parsed,caps_neutralized:PAGE_CAP=200->10000000 | stealth_ok=100 stealth_fail=0 fallback=0
icp-hal-science-search,French Public Institutions,220,19,True,8.6,count_crawl,ok,stealth_ok=2 stealth_fail=0 fallback=0
hrbopenresearch-org,Irish Research Centers,437,260,False,1205.4,count_crawl,site_timeout,external_timeout_kill:lower_bound
icn-hal-science-search,French Public Universities,133,116,True,878.6,count_crawl,ok,stealth_ok=5 stealth_fail=164 fallback=164
ifau-se-forskning,스웨덴 완료,101,106,True,143.0,count_crawl,ok,stealth_ok=106 stealth_fail=0 fallback=12
hud-govt-nz-documents,뉴질랜드완료,148,9,False,1205.5,count_crawl,site_timeout,external_timeout_kill:lower_bound
ifr-pan-edu-pl-dzialalnosc-naukowa,Polish Research Centers,232,0,True,1.7,count_crawl,zero_parsed,stealth_ok=1 stealth_fail=0 fallback=0
hud-govt-nz-stats-and-insights,뉴질랜드완료,1334,1,False,1205.6,count_crawl,site_timeout,external_timeout_kill:lower_bound
humanrights-go-kr-base,한국완료,450,359,False,1205.5,count_crawl,site_timeout,external_timeout_kill:lower_bound
ign-fr-espace-presse,French Public Institutions,67,70,True,191.5,count_crawl,ok,stealth_ok=72 stealth_fail=0 fallback=0
iheid-swisscovery-ch-discovery,Switzerland Research Centers,523,24,True,12.3,count_crawl,ok,caps_neutralized:_MAX_PAGES=200->10000000 | stealth_ok=2 stealth_fail=0 fallback=0
idiap-ch-en,Switzerland Research Centers,125,125,False,1205.6,count_crawl,site_timeout,external_timeout_kill:lower_bound
ifpenergiesnouvelles-fr-tags,French Research Institutes,150,150,True,524.7,count_crawl,ok,stealth_ok=150 stealth_fail=0 fallback=0
ifau-se-press,스웨덴 완료,215,215,True,689.9,count_crawl,ok,stealth_ok=243 stealth_fail=0 fallback=0
imt-nord-europe-hal-science-search,French Public Universities,61,0,True,6.2,count_crawl,fetch_fail,caps_neutralized:_SAFETY_PAGE_CAP=200->10000000 | stealth_ok=1 stealth_fail=0 fallback=0
ifremer-fr-fr,French Research Institutes,286,287,True,1144.4,count_crawl,ok,caps_neutralized:MAX_PAGES=200->10000000;MAX_SECONDS=1500->10000000 | stealth_ok=335 stealth_fail=0 fallback=0
igualdad-gob-es-comunicacion,Spain Ministries,216,166,False,1205.3,count_crawl,site_timeout,external_timeout_kill:lower_bound
indicators-be-nl,벨기에완료,84,84,True,255.3,count_crawl,ok,stealth_ok=85 stealth_fail=0 fallback=0
ineris-hal-science-search,French Research Institutes,2234,60,True,15.5,count_crawl,ok,stealth_ok=3 stealth_fail=0 fallback=0
ii-re-kr-base,한국완료,287,0,False,1205.4,count_crawl,site_timeout,external_timeout_kill:lower_bound
illustro-iadt-figshare-com-search,Irish Research Centers,92,92,True,1129.5,count_crawl,ok,caps_neutralized:_MAX_PAGES=200->10000000 | stealth_ok=93 stealth_fail=164 fallback=164
iisd-org-press,Canadian Research Centers,342,227,False,1205.4,count_crawl,site_timeout,external_timeout_kill:lower_bound
