site_id,sheet,collected,counted,server_total,completed,elapsed_s,method,note,health
ansto-gov-au-search,호주완료,30,26,0,True,45.2,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_WALL=1500->big,ok
justitsministeriet-dk-forskning,덴마크완료,24,24,0,True,24.3,count_crawl,caps_neutralized:_MAX_PAGES=200->big,ok
seer-cancer-gov-report_to_nation,American Research Institutes,24,24,0,True,25.7,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_WALL_SEC=1500->big,ok
hud-govt-nz-documents,뉴질랜드완료,148,47,0,True,577.5,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_WALL_BUDGET=1500->big,ok
um-dk-om-os,덴마크완료,24,24,0,True,25.6,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_MINUTES=25->big,ok
trm-dk-nyheder,덴마크완료,404,331,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
portaldiplomatico-mne-gov-pt-en,Portugal Ministries,378,241,0,False,600.1,count_crawl,external_timeout_kill:lower_bound,timeout
dhs-gov-news-releases,USA Executive Departments,79,13,0,False,600.1,count_crawl,external_timeout_kill:lower_bound,timeout
vbs-admin-ch-en,Switzerland Departments,111,50,0,True,66.1,count_crawl,caps_neutralized:SAFETY_PAGE_CAP=200->big,ok
meri-belspo-be-site,벨기에완료,21,21,0,True,92.5,count_crawl,,ok
mohrss-gov-cn-xxgk2020,중국 완료,19,19,0,True,26.0,count_crawl,,ok
presse-curie-fr-section,French Research Institutes,300,171,0,False,600.1,count_crawl,external_timeout_kill:lower_bound,timeout
reseau-canope-fr-espace-presse,French Public Institutions,19,19,0,True,9.7,count_crawl,,ok
iucn-org-about-iucn,Switzerland Research Centers,19,19,0,True,76.4,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_WALL_CLOCK_BUDGET=1500->big,ok
mwr-gov-cn-zwgk,중국 완료,18,18,0,True,11.1,count_crawl,caps_neutralized:_MAX_PAGES=200->big,ok
sfi-ch-en,Switzerland Research Centers,288,211,0,False,600.1,count_crawl,external_timeout_kill:lower_bound,timeout
publications-idiap-ch-publications,Switzerland Research Centers,231,120,0,False,600.1,count_crawl,external_timeout_kill:lower_bound,timeout
www2-mrc-lmb-cam-ac-uk-research,영국완료,47,16,0,True,31.7,count_crawl,,ok
vtg-admin-ch-en,Switzerland Departments,18,18,0,True,51.9,count_crawl,,ok
nbb-be-en,벨기에완료,15,15,0,True,58.1,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_WALL_SECONDS=1500->big,ok
women-govt-nz-library,뉴질랜드완료,14,14,0,True,33.2,count_crawl,,ok
santepubliquefrance-fr-presse,French Public Institutions,624,159,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
scaht-org-en,Switzerland Research Centers,641,183,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
nimhd-nih-gov-news-events,American Research Institutes,13,13,0,True,40.9,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_WALL_SEC=1500->big,ok
eng-mod-gov-cn-2025xb,중국 완료,10,10,0,True,8.8,count_crawl,caps_neutralized:MAX_PAGES=200->big;MAX_SECONDS=1500->big,ok
search-worldcat-org-ko,USA Executive Departments,14,13,23,True,60.2,count_crawl,caps_neutralized:MAX_PAGES=200->big;MAX_WALL_SECONDS=1500->big,ok
nnsa-mee-gov-cn-english,중국 완료,10,10,0,True,3.6,count_crawl,,ok
kicce-re-kr-main,한국완료,368,9,0,True,12.0,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_WALL_BUDGET_SEC=1500->big,ok
mof-gov-cn-en,중국 완료,9,9,0,True,18.3,count_crawl,,ok
data-mfe-govt-nz-documents,뉴질랜드완료,21,21,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
casseng-cssn-cn-sky_research,중국 완료,8,8,0,True,11.1,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_SECONDS=1500->big,ok
ptb-de-cms,GER ResearchCenters(Unfinished),8,8,0,True,28.8,count_crawl,caps_neutralized:_PAGE_CAP=200->big;_MAX_SECONDS=1500->big,ok
nesc-ie-publications,Irish Research Centers,121,121,0,True,541.7,count_crawl,,ok
ncats-nih-gov-news-events,American Research Institutes,19,6,0,True,23.5,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_WALL_BUDGET=1500->big,ok
nifu-no-en,Norway Research Centers,363,138,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
andra-fr-publications,French Research Institutes,1,0,0,True,2.7,count_crawl,caps_neutralized:_MAX_PAGES=200->big,empty_zero_parse
science-libraries-canada-ca-eng,Canadian Research Centers,31,31,0,True,508.0,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_WALL=1500->big,ok
openscience-si-naprednoiskanjeaspx,Slovenia Research Centers,30,19,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
bam-de-navigation,GER ResearchCenters(Unfinished),308,0,0,True,5.0,count_crawl,caps_neutralized:_PAGE_CAP=200->big;_MAX_SECONDS=1500->big,empty_zero_parse
baw-de-en,GER ResearchCenters(Unfinished),14,0,0,True,1.2,count_crawl,caps_neutralized:MAX_WALL_SECONDS=1500->big;MAX_PAGES_SAFETY=200->big,empty_zero_parse
bordbia-ie-about,Irish Research Centers,20,0,0,True,0.9,count_crawl,caps_neutralized:_PAGE_SAFETY_CAP=200->big,empty_zero_parse
sozialministerium-gv-at-services,오스트리아완료,206,60,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
emsl-pnnl-gov-science,American Research Institutes,6,6,0,True,124.1,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_WALL_SECONDS=1500->big,ok
sante-gouv-fr-ministere,France Ministries,145,60,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
cells-es-en,Spanish Research Centers,11,0,0,True,110.3,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_WALL_SECS=1500->big,empty_zero_parse
cso-ie-en,Irish Research Centers,388,0,0,True,1.7,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_SECONDS=1500->big,empty_zero_parse
astron-nl-about,Dutch Research Centers,57,0,0,True,139.0,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_WALL_SECONDS=1500->big,empty_zero_parse
en-iwhr-cn-iwhr-english-new,중국 완료,458,0,0,True,0.3,count_crawl,,empty_zero_parse
consult-environment-govt-nz-climate,뉴질랜드완료,72,72,0,True,91.2,count_crawl,,ok
astro-oma-be-en,벨기에완료,22,0,0,True,185.7,count_crawl,caps_neutralized:MAX_PAGES=200->big;MAX_WALL_SECONDS=1500->big,empty_zero_parse
environment-govt-nz-what-you-can-do,뉴질랜드완료,58,0,0,True,0.0,count_crawl,caps_neutralized:MAX_PAGES=200->big;WALL_CLOCK_SECONDS=1500->big;DEADLINE_MARGIN_SECONDS=60->big,empty_zero_parse
eprints-soton-ac-uk-view,영국완료,259,0,0,True,1.6,count_crawl,caps_neutralized:_SAFETY_PAGE_CAP=200->big;_WALL_CLOCK_BUDGET=1500->big,empty_zero_parse
ethniccommunities-govt-nz-resources,뉴질랜드완료,85,0,0,True,0.5,count_crawl,caps_neutralized:_MAX_PAGES=200->big,empty_zero_parse
khs-go-kr-cop,한국완료,38,13,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
gsi-ie-en-ie,Irish Research Centers,113,0,0,True,7.1,count_crawl,caps_neutralized:_MAX_PAGES=200->big,empty_zero_parse
data-biodiversity-be-dataset,벨기에완료,524,0,0,True,45.3,count_crawl,caps_neutralized:_MAX_PAGES=200->big,empty_zero_parse
iwhr-com-zgskywwnew,중국 완료,62,0,0,True,0.2,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_WALL_SECONDS=1500->big,empty_zero_parse
consult-environment-govt-nz-waste,뉴질랜드완료,58,60,0,True,128.3,count_crawl,caps_neutralized:_MAX_PAGES=200->big,ok
english-mee-gov-cn-resources,중국 완료,20,0,0,True,80.3,count_crawl,caps_neutralized:_MAX_PAGES=200->big,empty_zero_parse
minscfa-gov-gr-grafeio-typou,Greece Ministries,626,0,0,True,1.2,count_crawl,caps_neutralized:MAX_PAGES=200->big;MAX_WALL_SECONDS=1500->big,empty_zero_parse
mpi-govt-nz-about-mpi,뉴질랜드완료,14,0,0,True,17.6,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_WALL_BUDGET=1500->big,empty_zero_parse
mpi-govt-nz-resources-and-forms,뉴질랜드완료,35,0,0,True,1.0,count_crawl,,empty_zero_parse
nhc-gov-cn-wjw,중국 완료,71,26,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
nidcd-nih-gov-news,American Research Institutes,203,5,0,True,31.4,count_crawl,caps_neutralized:MAX_PAGES=200->big;WALL_CLOCK_MINUTES=25->big,ok
telemarksforsking-no-publikasjoner,Norway Research Centers,280,161,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
opendatacommunities-org-data,영국완료,3,0,0,True,0.1,count_crawl,caps_neutralized:_MAX_PAGES=200->big,empty_zero_parse
pbocri-org-cn-lnzy3html,중국 완료,8,0,0,True,2.4,count_crawl,caps_neutralized:_MAX_PAGES=200->big,empty_zero_parse
pmc-gov-au-resources,호주완료,129,0,0,True,0.3,count_crawl,caps_neutralized:MAX_PAGES=200->big;MAX_SECONDS=1500->big,empty_zero_parse
nupi-no-en,Norway Research Centers,28,0,0,True,42.7,count_crawl,,empty_zero_parse
safefood-net-news,Irish Research Centers,31,0,0,True,0.1,count_crawl,caps_neutralized:_PAGE_SAFETY_CAP=200->big,empty_zero_parse
anses-fr-fr,French Research Institutes,6091,0,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
cerema-fr-fr,French Research Institutes,231,240,0,True,597.4,count_crawl,caps_neutralized:_MAX_PAGES=200->big,ok
environment-govt-nz-publications,뉴질랜드완료,249,241,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
transparency-gov-au-publications,호주완료,2694,0,0,True,13.8,count_crawl,caps_neutralized:_SAFETY_CAP=200->big;_WALL_BUDGET_S=1500->big,empty_zero_parse
ineris-fr-fr,French Research Institutes,141,0,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
transportation-gov-newsroom,USA Executive Departments,205,0,0,True,0.6,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_WALL_SECONDS=1500->big,empty_zero_parse
insee-fr-fr,French Public Institutions,223,0,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
kihasa-re-kr-publish,한국완료,673,0,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
met-no-publikasjoner,Norway Research Centers,116,0,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
transport-govt-nz-documents-and-public,뉴질랜드완료,3,0,0,True,68.5,count_crawl,caps_neutralized:_MAX_PAGES=200->big;_MAX_SECONDS=1500->big,empty_zero_parse
nec-go-kr-site,한국완료,175,0,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
provenienzforschung-gv-at-empfehlungen-des-bei,오스트리아완료,425,0,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
socialstyrelsen-se-en,스웨덴 완료,127,0,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
stat-inst-se-om-sis,스웨덴 완료,69,0,0,False,600.1,count_crawl,external_timeout_kill:lower_bound,timeout
tigta-gov-reports,USA Executive Departments,133,0,0,False,600.2,count_crawl,external_timeout_kill:lower_bound,timeout
