mpn	doc_type	url
IPT60R075CFD7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipt60r075cfd7-500v-950v-cadence-pcbdesigndata-en.zip
IPW65R060CFD7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipw65r060cfd7---650v-and-700v-coolmos-n-channel-power-mosfet---altium-pcbdesigndata-en.zip
IHW30N110R5	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ihw30n110r5-datasheet-en.pdf
BTS730	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---bts730---automotive-smart-high-side-switch---profet---cadence---v1-pcb-en.zip
CY8C4247AZA-M483	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4247aza-m483-automotive-psoc-4200m-altium-pcbdesigndata-en.zip
BFQ19S	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-pqr-bfq19s-productqualificationreport-en.pdf
IDWD75E120D7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-idwd75e120d7-silicon-diodes-kicad-pcbdesigndata-en.zip
CYT2BL8BAAQ1AZSGST	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cyt2bl8baaq1azsgs-traveo-t2g-cyt2bl-series-cadence-pcbdesigndata-en.zip
CY8C4025PVA-S412	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4025pva-s412-automotive-psoc-4000s-altium-pcbdesigndata-en.zip
FD400R12KE3	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fd400r12ke3-ds-en-de.pdf
2EDN8534R	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---2edn8534r---gate-driver-ics---eagle-pcbdesigndata-en.zip
SAL-TC237LP-32F200S-AC	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---sal-tc237lp-32f200s-ac---aurix-family---tc23xl---mentor-pcbdesigndata-en.zip
FS3L50R07W2H3F-B11	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-fs3l50r07w2h3f-b11-plecs-simulationmodels-en.zip
CYUSB2315-BF104AXI	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-cyusb2315-bf104axi-ez-usb-fx2g3-usb-2-0-peripheral-controller-kicad-pcbdesigndata-en.zip
BAT15-02ELS	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-bat15-02els-pqr-en.pdf
IPD60R360P7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipd60r360p7---500v-950v---altium-pcbdesigndata-en.zip
CYPD6127-48LQXIT	fit_report	https://www.infineon.com/assets/row/public/documents/24/376/infineon-cypd6127-48lqxit-fitreport-en.pdf
IM818-MCC	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-im818-mcc-datasheet-cn.pdf
CY8C4148AZA-S595	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4148aza-s595-automotive-psoc-4100s-max-cadence-pcbdesigndata-en.zip
TLE4269GL	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---tle4269gl---linear-voltage-regulators-for-automotive-applications---eagle-pcbdesigndata-en.zip
IKW75N65SS5	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---ikw75n65ss5---discrete-igbt-with-anti-parallel-diode---eagle-pcbdesigndata-en.zip
BSZ0902NS	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-bsz0902ns-n-channel-cadence-pcbdesigndata-en.zip
IAUCN04S7L023H	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-iaucn04s7l023h-automotive-mosfet-altium-pcbdesigndata-en.zip
IPP050N03LF2S	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipp050n03lf2s-n-channel-kicad-pcbdesigndata-en.zip
2ED2732S01G	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-2ed2732s01g-gate-driver-ics-eagle-pcbdesigndata-en.zip
PVDZ172N	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---pvdz172n---photovoltaic-relays---eagle-pcbdesigndata-en.zip
TLS810A1LD-V33	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---tls810a1ld-v33---linear-voltage-regulator---automotive---eagle---v1.0.zip-pcb-en.zip
SAK-TC277TC-64F200N-DC	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---sak-tc277tc-64f200n-dc---aurix-family---tc27xt---eagle-pcb-en.zip
BAT17	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-bat17-datasheet-en.pdf
IRLHS2242	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irlhs2242---p-channel---mentor-pcbdesigndata-en.zip
IKP30N65F5	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---ikp30n65f5---discrete-igbt-with-anti-parallel-diode---altium---v1.0.zip-pcb-en.zip
BSC350N20NSFD	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-bsc350n20nsfd-datasheet-cn.pdf
IPF017N08NF2S	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ipf017n08nf2s-productqualificationreport-en.pdf
ISC037N12NM6	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-isc037n12nm6-n-channel-kicad-pcbdesigndata-en.zip
IGQ75N120S7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---igq75n120s7---igbt-discretes---mentor-pcbdesigndata-en.zip
IDWD100E120D7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-idwd100e120d7-silicon-diodes-eagle-pcbdesigndata-en.zip
TLD5190QV	product_brief	https://www.infineon.com/assets/row/public/documents/10/45/infineon-tld5190qv-litix-power-pb-pb-en.pdf
TLF35584QVVS1	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---tlf35584qvvs1---dc-dc-converter-automotive--optireg---mentor-pcb-en.zip
IKFW40N65DH5	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---ikfw40n65dh5---discrete-igbt-with-anti-parallel-diode---cadence-pcbdesigndata-en.zip
IPA60R600P7	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ipa60r600p7-pqr-en.pdf
IMWH170R1K0M1	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-imwh170r1k0m1-discretes-mentor-pcbdesigndata-en.zip
IKQ150N75EH7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-ikq150n75eh7-igbt-discretes-designspark-pcbdesigndata-en.zip
IRF40DM229	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irf40dm229---n-channel---eagle-pcbdesigndata-en.zip
IKA15N60T	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---ika15n60t---discrete-igbt-with-anti-parallel-diode---mentor---v1.0.zip-pcb-en.zip
IRHNJ9A7034	spice	https://www.infineon.com/assets/row/public/documents/24/50/infineon-irhnj9a7034-spice-file-simulationmodels-en.zip
CY8C4025PVS-S412T	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4025pvs-s412t-automotive-psoc-4000s-altium-pcbdesigndata-en.zip
FF1MR12KM1H-S	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ff1mr12km1h-s-datasheet-ja.pdf
CYT3DLBBDBQ1BZSGST	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cyt3dlbbdbq1bzsgst-microcontroller-altium-pcbdesigndata-en.zip
IPD80R2K0P7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipd80r2k0p7---500v-950v---eagle-pcbdesigndata-en.zip
BTM9021EP	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-btm9021ep-btm9xxx-novalithic-h-designspark-pcbdesigndata-en.zip
DD800N22K	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-dd800n22k-thyristor--diode-modules-designspark-pcbdesigndata-en-09018a9080d83546.zip
CY8C4146LQS-S433	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4146lqs-s433-automotive-psoc-4100s-eagle-pcbdesigndata-en.zip
ISC009N03LF2S	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-isc009n03lf2s-n-channel-mentor-pcbdesigndata-en.zip
ISC040N10NM7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-isc040n10nm7-power-mentor-pcbdesigndata-en.zip
SAK-TC389QP-160F300S-AE	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---sak-tc389qp-160f300s-ae---aurix-family---tc38xqp---altium-pcbdesigndata-en.zip
S80KS5123GABHV023	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-s80ks5123gabhv023-psram-pseudostatic-dram-eagle-pcbdesigndata-en.zip
IPN50R950CE	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipn50r950ce---500v-950v---altium-pcbdesigndata-en.zip
IPD22N08S2L-50	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---ipd22n08s2l-50---75v-100v-n-channel-automotive-mosfet---cadence-pcbdesigndata-en.zip
IRFI540N	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-irfi540n-productqualificationreport-en.pdf
IPDD60R150G7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipdd60r150g7---600v-coolmos-n-channel-power-mosfet---mentor-pcb-en.zip
AIMBG75R060M1H	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-aimbg75r060m1h-productqualificationreport-en.pdf
BSC042N03LS-G	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-bsc042n03ls-g-productqualificationreport-en.pdf
BSC040N08NS5	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-tdson-8-7-bsc040n08ns5atma1-pd-en.pdf
IQEH46NE2LM7ZCGSC	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-iqeh46ne2lm7zcgsc-n-channel-mentor-pcbdesigndata-en.zip
FP10R12W1T4P	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-fp10r12w1t4p-plecs-simulationmodels-en.zip
AIMBG120R040M1	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-aimbg120r040m1-discretes-mentor-pcbdesigndata-en.zip
BSC025N03MS-G	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-bsc025n03ms-g-n-channel-mentor-pcbdesigndata-en.zip
IRF1010Z	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-irf1010z-datasheet-en.pdf
FF1400R23T2E7P-B5	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-ff1400r23t2e7p-b5-igbt-modules-cadstar-pcbdesigndata-en.zip
CY8C4146LQE-S433T	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4146lqe-s433t-automotive-psoc-4100s-cadence-pcbdesigndata-en.zip
SMBTA06UPN	fit_report	https://www.infineon.com/assets/row/public/documents/24/376/infineon-smbta06upn-fitreport-en.pdf
BTS7004-1EPP	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---bts7004-1epp---automotive-smart-high-side-switch--profet---altium-pcb-en.zip
1ED020I12FTA	folder_52	https://www.infineon.com/assets/row/public/documents/10/52/infineon-1ed020i12fta-es-v01-00-en.pdf
IDH03G65C5	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---idh03g65c5---sicarbide-sic---mentor---v1.0.zip-pcb-en.zip
IPD50N06S4-09	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-ipd50n06s4-09-ds-en.pdf
TLE9563-3QX	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-tle9563-3qx-bldc-motor-system-ics-altium-pcbdesigndata-en.zip
IPD068P03L3-G	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipd068p03l3-g-ds-en.pdf
F3L6MR20W2M1H-B70	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-f3l6mr20w2m1h-b70-2000v-easy2b-cadence-pcbdesigndata-en.zip
IDWD50G120C5	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-idwd50g120c5-coolsic-schottky-diodes-cadence-pcbdesigndata-en.zip
IQE036N08NM6CGSC	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-iqe036n08nm6cgsc-datasheet-en.pdf
IKQ120N65EH7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-ikq120n65eh7-igbt-discretes-altium-pcbdesigndata-en.zip
IAUT300N08S5N014	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-iaut300n08s5n014-datasheet-cn.pdf
FS13MR12W2M1H-C55	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-fs13mr12w2m1h-c55-modules-cadstar-pcbdesigndata-en.zip
IPA50R380CE	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipa50r380ce-ds-en.pdf
ISC058N04NM5	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---isc058n04nm5---n-channel---cadence-pcbdesigndata-en.zip
IGT65R025D2	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-igt65r025d2-datasheet-cn.pdf
FS13MR12W2M1H-B70	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-fs13mr12w2m1h-b70-modules-kicad-pcbdesigndata-en.zip
IPB180N08S4-02	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---ipb180n08s4-02---automotive-mosfet---cadence-pcbdesigndata-en.zip
IDH12G65C5	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-idh12g65c5-productqualificationreport-en.pdf
IQDH29NE2LM5CG	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-iqdh29ne2lm5cg-n-channel-kicad-pcbdesigndata-en.zip
CY15B204QN-40SXE	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-cy15b204qn-40sxe-datasheet-cn.pdf
CY8C4126AZA-S455T	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4126aza-s455t-automotive-psoc-4100s-plus-cadence-pcbdesigndata-en.zip
DD500S33HE3	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-dd500s33he3-plecs-simulationmodels-en.zip
BSC0924NDI	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-bsc0924ndi-n-channel-mentor-pcbdesigndata-en.zip
XMC1402-Q040X0128-AA	pcb_3d	https://www.infineon.com/assets/row/public/documents/30/60/infineon-pcb-footprints-and-symbols---xmc1402-q040x0128-aa---32-bit-xmc1000-industrial-microcontroller-arm-cortex-m0---altium-pcbdesigndata-en.zip
S25FS128SAGMFB100	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-s25fs128sagmfb100-quad-spi-flash-altium-pcbdesigndata-en.zip
BGT60UTR11AIP	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-pqr-bgt60utr11aip-y4111-productqualificationreport-en.pdf
2EDL8124G	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-2edl8124g-gate-driver-ics-eagle-pcbdesigndata-en.zip
IRFS4115-7P	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irfs4115-7p---n-channel---cadence-pcbdesigndata-en.zip
CDM10V-3	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---cdm10v-3---dimming-interface-ics---cadence-pcbdesigndata-en.zip
IPT60R040S7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipt60r040s7-500v-950v-altium-pcbdesigndata-en.zip
IR25607S	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ir25607s---gate-driver-ics---eagle-pcbdesigndata-en.zip
IPWS65R075CFD7A	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipws65r075cfd7a---600v-800v-n-channel-automotive-mosfet---mentor-pcbdesigndata-en.zip
CY8C4147AZA-S455T	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4147aza-s455t-automotive-psoc-4100s-plus-eagle-pcbdesigndata-en.zip
IMC302A-F064	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---imc302a-f064---digital-motor-controller-imotion---altium-pcbdesigndata-en.zip
IPL65R195C7	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ipl65r195c7-pqr-en.pdf
S27KL0642DPBHA020	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---s27kl0642dpbha020---psram-pseudostatic-dram---mentor-pcbdesigndata-en.zip
BTS3035EJ	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-bts3035ej-ds-en.pdf
CY8C4149LDE-S583	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4149lde-s583-automotive-psoc-4100s-max-cadence-pcbdesigndata-en.zip
CY8C4147LDS-S553	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4147lds-s553-automotive-psoc-4100s-max-cadence-pcbdesigndata-en.zip
IPB60R040CFD7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipb60r040cfd7---600v-coolmos-n-channel-power-mosfet---cadence-pcbdesigndata-en.zip
BSC042N03MS-G	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-bsc042n03ms-g-n-channel-cadence-pcbdesigndata-en.zip
IAUA220N08S5N021	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---iaua220n08s5n021---automotive-mosfet---cadence-pcbdesigndata-en.zip
IRFU4620	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-irfu4620-pqr-en.pdf
IRFP7537	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irfp7537---12v-300v-n-channel-power-mosfet---eagle-pcbdesigndata-en.zip
IMW120R014M1H	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-imw120r014m1h-datasheet-en.pdf
IPTG020N13NM6	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-iptg020n13nm6-n-channel-cadence-pcbdesigndata-en.zip
IR3899AMTRPBF	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ir3899amtrpbf---integrated-pol-voltage-regulators---altium-pcbdesigndata-en.zip
ICE3AR1080JG	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ice3ar1080jg---fixed-frequency-coolset---cadence---v1.0.zip-pcb-en.zip
IMT40R036M2H	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-imt40r036m2h-productqualificationreport-en.pdf
TLD1121EL	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---tld1121el---infineon-basic-led-driver---altium---v1.0.zip-pcb-en.zip
IPT65R155CFD7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipt65r155cfd7-500v-950v-cadence-pcbdesigndata-en.zip
BSC057N03LS-G	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-bsc057n03ls-g-productqualificationreport-en.pdf
IPW65R060CFD7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipw65r060cfd7---650v-and-700v-coolmos-n-channel-power-mosfet---cadence-pcbdesigndata-en.zip
MA5332MS	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ma5332ms-integrated-class-d-audio-amplifier-ics-mentor-pcbdesigndata-en.zip
IPA60R190C6	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ipa60r190c6-pqr-en.pdf
IMBG65R060M2H	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-imbg65r060m2h-650v-altium-pcbdesigndata-en.zip
TLE4971-A040W2-S0001	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-tle4971-a040w2-s0001-sensor-eagle-pcbdesigndata-en.zip
ESD144-B1-W0201	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-esd144-b1-w0201-datasheet-cn.pdf
CDM10VD	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-cdm10v-ds-en.pdf
IPB051N15NM6	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipb051n15nm6-150v-designspark-pcbdesigndata-en.zip
IPS80R750P7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ips80r750p7---500v-950v---cadence-pcbdesigndata-en.zip
CY8C4147AZE-S475	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4147aze-s475-automotive-psoc-4100s-plus-designspark-pcbdesigndata-en.zip
IAUS300N08S5N012	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---iaus300n08s5n012---automotive-mosfet---eagle-pcbdesigndata-en.zip
1EBN1001AE	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-1ebn1001ae-gate-driver-ics-eagle-pcbdesigndata-en.zip
2EDL8034G3C	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-2edl8034g3c-gate-driver-ics-cadstar-pcbdesigndata-en.zip
TLF4277-2EP	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-tlf4277-2ep-linear-voltage-regulators-for-automotive-applications-eagle-pcbdesigndata-en.zip
BSB028N06NN3-G	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-bsb028n06nn3-g-productqualificationreport-en.pdf
CYT2B97BACQ0AZSGST	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cyt2b97bacq0azsgs-traveo-t2g-cyt2b9-series-eagle-pcbdesigndata-en.zip
IPD900P06NM	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipd900p06nm---20v-250v-p-channel-power-mosfet---eagle-pcbdesigndata-en.zip
IRLZ34NS	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-irlz34ns-productqualificationreport-en.pdf
CYT3BB7CEBQ1AEEGST	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cyt3bb7cebq1aeegst-traveo-t2g-cyt3bbcyt4bb-series-mentor-pcbdesigndata-en.zip
2EDR6258X	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-2edr6258x-gate-driver-ics-altium-pcbdesigndata-en.zip
ISCH54N04NM7V	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-isch54n04nm7v-n-channel-altium-pcbdesigndata-en.zip
FF450R33T3E3-B5	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-ff450r33t3e3-b5-plecs-simulationmodels-en.zip
FS50R12KT3	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fs50r12kt3-datasheet-en.pdf
2ED2742S01G	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-2ed2742s01g-gate-driver-ics-designspark-pcbdesigndata-en.zip
IR2113	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ir2113---gate-driver-ics---altium-pcbdesigndata-en.zip
2EDL8034G3C	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-2edl8034g3c-datasheet-en.pdf
CY8C4149AZE-S545	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4149aze-s545-automotive-psoc-4100s-max-cadence-pcbdesigndata-en.zip
IPD050N03L-G	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ipd050n03l-g-productqualificationreport-en.pdf
BSC030N10NS5SC	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-bsc030n10ns5sc-n-channel-altium-pcbdesigndata-en.zip
IRFU48Z	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-irfu48z-pqr-en.pdf
OPTIGA-AUTHENTICATE-NBT	user_manual	https://www.infineon.com/assets/row/public/documents/30/44/infineon-optiga-authenticate-nbt-antenna-integration-guide-usermanual-en.pdf
SAL-TC222L-16F133N-AC	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---sal-tc222l-16f133n-ac---aurix-family---tc22xl---eagle-pcb-en.zip
XMC4700-F144K2048-AA	pcb_3d	https://www.infineon.com/assets/row/public/documents/30/60/infineon-pcb-footprints-and-symbols---xmc4700-f144k2048-aa---32-bit-xmc4000-industrial-microcontroller-arm-cortex-m4---altium-pcbdesigndata-en.zip
BSC017N04NS-G	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-bsc017n04ns-g-productqualificationreport-en.pdf
